token_id,name,mouth,background,clothes,fur,head,head accessory,finish,jewellery,vision,eyes,defense,shooting,rarity_score,rarity_rank
1207,Kong #1207,Regular,Light Blue,White Tee,Red,,Gem Earring,49,,72,Angry Wink,69,47,10395.283182285259,4521.0
1208,Kong #1208,Ooh,Yellow,,Red,Purple Bandana,3D Glasses,66,,41,Closed Scar,56,60,10295.659455102554,7855.0
1209,Kong #1209,Gold Smirk,Grey,Tracksuit,White Noise,Horse Jockey Hat,,52,,51,Angry,55,65,10298.050659833905,7744.0
1210,Kong #1210,Full Beard,Light Grey,Biker Jacket,Pink,,,70,,76,Bloodshot,29,85,10885.489160279818,1055.0
1211,Kong #1211,Shows Teeth,Light Grey,Red Kimono,Pink,RKL Cap Forward,Gem Earring,42,,44,Angry Scar,52,72,10401.571480909868,4371.0
1212,Kong #1212,Scream,Light Grey,Dego Tee Blooded,Red,,,46,,52,Regular,22,31,10361.719175783483,5384.0
1213,Kong #1213,Regular,Cyan,Biker Jacket,White Noise,RKL Cap Sideways,,52,,43,Angry Scar,44,54,10257.086708810231,9362.0
1214,Kong #1214,Regular,Pink,Cheetah Dego Tee,Grey,Green Beret,,50,,44,Sad,42,31,10279.955403346574,8510.0
1215,Kong #1215,Gold Saber Toothed,Dark Blue,Dego Tee Blooded,Brown,Blonde Bun,,56,,50,Wide,52,41,10255.382612281424,9397.0
1216,Kong #1216,Scream,Gold,,Brown,Green Beret,,31,,45,Bloodshot,73,58,10585.656490540307,2239.0
1217,Kong #1217,Regular,Yellow,Tracksuit,Pink,Winter Hat,,28,,20,Wide,37,53,10550.27459903324,2481.0
1218,Kong #1218,Cigar,Light Grey,Dego Tee Blooded,Red,Purple Bandana,Blue Shades,37,,49,Wide,43,47,10317.794441017284,6941.0
1219,Kong #1219,Tongue Out,Brown,,Black,RKL Cap Sideways,,64,,47,Wide,35,60,10258.928738927785,9302.0
1220,Kong #1220,Kiss,Yellow,White Tee,Pink,Ski Glasses,,32,,59,Angry Scar,64,60,10337.565014132833,6156.0
1221,Kong #1221,Saber Toothed,Brown,,Sky Blue,Red Bandana,Exotic Earring,75,,42,Bloodshot,26,32,10520.968968094627,2764.0
1222,Kong #1222,Saber Toothed,Purple,,Grey,Beanie,Gem Earring,37,,46,Sad,59,34,10333.214835145456,6323.0
1223,Kong #1223,Regular,Yellow,Lab Coat,Red,,,8,,50,Angry,51,61,11655.577465074239,405.0
1224,Kong #1224,Regular,Pink,Green Kimono,Green,,,45,,100,Wide,73,37,11756.509023625305,324.0
1225,Kong #1225,Regular,Pink,White Tee,Sky Blue,Green Beret,,57,,91,Angry,79,65,11626.884931275537,437.0
1226,Kong #1226,Missing Teeth,Grey,Dego Tee Blooded,Grey,Beanie,,45,,56,Wide Scar,29,46,10316.165861189847,6993.0
1227,Kong #1227,Shows Teeth,Light Blue,Biker Jacket,White Noise,Chopsticks Bun,Gold Stud,67,,15,Angry Scar,80,44,11033.093285499965,869.0
1228,Kong #1228,Shows Teeth,Brown,Trippy Tee,Green,,,38,,66,Closed Scar,28,45,10332.084667350735,6374.0
1229,Kong #1229,Saber Toothed,Light Grey,Navy Suit,Grey,Red Bandana,,61,,56,Angry Wink,80,67,10579.371498064871,2273.0
1230,Kong #1230,Drool,Cyan,,Red,Bowler,,59,,64,Angry,64,60,10288.516804981893,8165.0
1231,Kong #1231,Gold Saber Toothed,Dark Blue,Trippy Tee,White Noise,Blue Pigtails,,48,,65,Wide,23,47,10411.402031331774,4184.0
1232,Kong #1232,Gold Saber Toothed,Gold,,White Noise,,Red Shades,36,,51,Sad,55,58,10477.57659053645,3241.0
1233,Kong #1233,Gold Scream,Brown,,Grey,Blonde Bun,,59,,59,Regular,70,42,10303.880207813583,7495.0
1234,Kong #1234,Regular,Dark Blue,Red Kimono,Green,,,70,,41,Regular,27,62,10385.914978785333,4733.0
1235,Kong #1235,Regular,Yellow,Trippy Tee,Brown,Beanie,,92,,52,Sad,50,51,11856.922919924615,280.0
1236,Kong #1236,Drool,Purple,Hawaii Shirt,Brown,Purple Bandana,Blue Shades,73,,45,Bloodshot,50,65,10391.00806722221,4600.0
1237,Kong #1237,Tongue Out,Cyan,Trippy Tee,Grey,Green Beret,,40,,63,Angry Wink,60,54,10298.475199610266,7720.0
1238,Kong #1238,Missing Teeth,Purple,,White Noise,Winter Hat,,71,,82,Regular,52,32,10667.46792000765,1750.0
1239,Kong #1239,Kiss,Purple,Hawaii Shirt,Grey,,,81,,40,Closed,66,66,10553.135671283542,2456.0
1240,Kong #1240,Gold Saber Toothed,Cyan,Hawaii Shirt,Red,,,25,,67,Sad,70,62,10441.778794375365,3716.0
1241,Kong #1241,Ooh,Light Grey,Fusion Gi,Brown,,,43,,69,Wide,26,53,10351.758592745768,5696.0
1242,Kong #1242,Scream,Dark Blue,Yellow Suit,Brown,Purple Bandana,3D Glasses,41,,34,Angry Scar,58,69,10413.420074991707,4152.0
1243,Kong #1243,Scream,Dark Blue,,Grey,RKL Cap Forward,,65,,55,Wide,65,40,10272.126181144784,8821.0
1244,Kong #1244,Shows Teeth,Yellow,Striped Tee,Grey,Bowler,,64,,65,Closed,64,43,10312.259539555616,7135.0
1245,Kong #1245,Saber Toothed,Yellow,Biker Jacket,Brown,Blue Pigtails,,55,,49,Wide Scar,73,57,10345.27891434354,5914.0
1246,Kong #1246,Scream,Dark Blue,,Sky Blue,Russian Cap,,23,,55,Wide Scar,45,46,10365.71717728113,5253.0
1247,Kong #1247,Gold Smirk,Yellow,Trippy Tee,Sky Blue,Tophat,,43,,36,Sad,72,6,11749.841821513659,329.0
1248,Kong #1248,Tongue Out,Brown,White Tee,Brown,Purple Bandana,,58,,31,Angry,88,49,11339.834883316455,633.0
1249,Kong #1249,Tongue Out,Gold,,Red,Red Bandana,,67,,80,Closed Scar,82,76,11205.525070087535,764.0
1250,Kong #1250,Regular,Brown,White Tee,Pink,Russian Cap,Gem Earring,64,,63,Wide,38,42,10355.099674879844,5572.0
1251,Kong #1251,Gold Smirk,Brown,Fusion Gi,Green,Russian Cap,,60,,37,Angry,59,20,10537.743005239714,2611.0
1252,Kong #1252,Scream,Brown,Biker Jacket,Grey,,,33,,68,Wide,29,34,10349.488302645526,5768.0
1253,Kong #1253,Regular,Yellow,Striped Tee,Pink,Beanie,,89,,38,Regular,56,46,11193.02806286282,772.0
1254,Kong #1254,Ooh,Cyan,Green Kimono,White Noise,RKL Cap Sideways,Vibe Glasses,83,,56,Sad,37,59,10712.534695274164,1511.0
1255,Kong #1255,Gold Smirk,Brown,,Black,RKL Cap Sideways,,51,,65,Angry Scar,43,46,10261.10176353924,9224.0
1256,Kong #1256,Ooh,Pink,Trippy Tee,Pink,,Exotic Earring,16,,41,Wide Scar,61,60,10750.138503345166,1336.0
1257,Kong #1257,Ooh,Light Blue,Striped Tee,Green,,Blue Shades,38,,61,Sad,30,34,10322.942188883717,6747.0
1258,Kong #1258,Ooh,Dark Blue,,White Noise,Cap Forward,,35,,47,Angry Wink,39,43,10261.959423129849,9205.0
1259,Kong #1259,Shows Teeth,Light Grey,Hawaii Shirt,Grey,,,30,,41,Regular,45,53,10260.752395841577,9240.0
1260,Kong #1260,Regular,Yellow,,Pink,Ski Glasses,Vibe Glasses,60,,54,Angry,66,56,10293.057398978019,7971.0
1261,Kong #1261,Missing Teeth,Light Blue,Cheetah Dego Tee,Black,Cap Forward,,74,,45,Angry Scar,19,77,10705.379697690143,1544.0
1262,Kong #1262,Missing Teeth,Dark Blue,Dego Tee Blooded,Grey,Beanie,,71,,42,Wide,37,31,10357.53150677638,5505.0
1263,Kong #1263,Gold Smirk,Cyan,Dego Tee Blooded,Pink,,,52,,49,Closed,19,44,10434.093391633438,3820.0
1264,Kong #1264,Tongue Out,Red,White Tee,Pink,,Gold Stud,26,,44,Angry Scar,40,69,10410.01887990217,4205.0
1265,Kong #1265,Ooh,Light Blue,Striped Tee,Green,Blonde Bun,,42,,60,Wide Scar,56,30,10284.727828575808,8322.0
1266,Kong #1266,Scream,Brown,Hawaii Shirt,Grey,Green Beret,Blue Shades,39,,30,Closed,46,45,10307.387635467958,7338.0
1267,Kong #1267,Gold Scream,Brown,Striped Tee,Brown,,,23,,32,Angry Scar,56,57,10412.689069916994,4162.0
1268,Kong #1268,Saber Toothed,Yellow,Dress,White Noise,,Vibe Glasses,42,,37,Closed,56,59,10295.156276445343,7879.0
1269,Kong #1269,Ooh,Dark Blue,,Brown,Blue Pigtails,,37,,45,Closed,36,29,10331.811891242502,6391.0
1270,Kong #1270,Regular,Pink,White Tee,Brown,,,45,,40,Angry Wink,47,57,10227.601171879942,9901.0
1271,Kong #1271,Regular,Yellow,Biker Jacket,Pink,,,14,,45,Closed,41,35,10600.136785545184,2146.0
1272,Kong #1272,Shows Teeth,Grey,,Sky Blue,Cap Forward,Monocle,49,,27,Closed,61,17,10728.458071500867,1435.0
1273,Kong #1273,Regular,Purple,,Grey,Tophat,3D Glasses,64,,72,Regular,52,58,10359.573249916371,5451.0
1274,Kong #1274,Regular,Pink,Tracksuit,White Noise,Bowler,3D Glasses,73,,34,Wide,38,39,10403.531519814014,4328.0
1275,Kong #1275,Scream,Cyan,,Gold,Crown,,50,,34,Regular,45,55,10686.994283646005,1638.0
1276,Kong #1276,Kiss,Light Blue,Trippy Tee,Red,,,35,,31,Bloodshot,42,44,10275.797062697127,8675.0
1277,Kong #1277,Shows Teeth,Yellow,Hawaii Shirt,Green,,,73,,27,Sad,74,46,10458.133419913212,3508.0
1278,Kong #1278,Gold Scream,Light Blue,Navy Suit,Sky Blue,Green Beret,,54,,35,Closed,80,37,10593.64407284433,2186.0
1279,Kong #1279,Drool,Purple,White Tee,Red,King Band,Red Shades,45,,61,Angry Wink,23,48,10427.10213864622,3929.0
1280,Kong #1280,Saber Toothed,Yellow,Navy Suit,Green,,,63,,40,Sad,50,51,10268.437341251189,8965.0
1281,Kong #1281,Scream,Brown,Hawaii Shirt,Sky Blue,,3D Glasses,43,,72,Bloodshot,44,52,10311.983624746585,7149.0
1282,Kong #1282,Ooh,Red,Striped Tee,Red,Beanie,,61,,13,Sad,54,27,10736.95976733795,1391.0
1283,Kong #1283,Tongue Out,Pink,,Black,Beanie,,58,,59,Closed,72,31,10324.293802878025,6693.0
1284,Kong #1284,Shows Teeth,Brown,Hawaii Shirt,Red,King Band,,48,,42,Closed,61,62,10284.85589084203,8317.0
1285,Kong #1285,Shows Teeth,Yellow,,Red,Blue Pigtails,,52,,63,Regular,75,82,10693.473488069529,1605.0
1286,Kong #1286,Gold Smirk,Grey,White Tee,Sky Blue,King Band,,72,,40,Regular,56,18,10561.993222795985,2387.0
1287,Kong #1287,Regular,Light Blue,Fusion Gi,Grey,,,77,,29,Wide,42,56,10431.054853171683,3870.0
1288,Kong #1288,Saber Toothed,Cyan,Tracksuit,Pink,Blue Pigtails,,24,,49,Angry Scar,22,56,10494.190660449956,3055.0
1289,Kong #1289,Tongue Out,Yellow,Striped Tee,Pink,Red Bandana,,18,,54,Closed Scar,51,43,10508.539438461117,2904.0
1290,Kong #1290,Saber Toothed,Light Grey,Cyan Jersey,Grey,,,66,,41,Wide Scar,55,47,10255.026629483378,9408.0
1291,Kong #1291,Referee,Red,Biker Jacket,Grey,Tophat,,70,,48,Regular,30,40,10400.805133641807,4388.0
1292,Kong #1292,Gold Saber Toothed,Red,Hawaii Shirt,Sky Blue,Blue Pigtails,,68,,58,Closed,73,19,10605.169097532218,2114.0
1293,Kong #1293,Ooh,Red,Shaolin Vest,Black,Blue Pigtails,,49,,35,Regular,23,18,10623.34760262905,2008.0
1294,Kong #1294,Regular,Light Grey,,Grey,,Vibe Glasses,53,,56,Closed Scar,32,71,10331.710282371278,6399.0
1295,Kong #1295,Scream,Red,Hawaii Shirt,Red,,,40,,36,Bloodshot,64,43,10267.30457249604,9010.0
1296,Kong #1296,Regular,Light Blue,Dress,Black,Blonde Bun,,44,,38,Wide,37,41,10284.19926240904,8346.0
1297,Kong #1297,Regular,Red,Cheetah Dego Tee,Black,Purple Bandana,,55,,27,Regular,57,51,10311.339888630062,7179.0
1298,Kong #1298,Missing Teeth,Light Blue,,Brown,,,63,,31,Wide Scar,50,58,10267.349212443207,9009.0
1299,Kong #1299,Gold Smirk,Light Grey,Striped Tee,Sky Blue,Green Beret,Gold Stud,59,,40,Regular,88,46,11384.631620688724,598.0
1300,Kong #1300,Missing Teeth,Grey,Biker Jacket,Pink,Cap Forward,Broken Glasses,58,,47,Closed,51,70,10365.985545780402,5243.0
1301,Kong #1301,Shows Teeth,Cyan,,Grey,,Gem Earring,39,,49,Bloodshot,67,47,10305.14993262315,7435.0
1302,Kong #1302,Missing Teeth,Cyan,White Tee,Red,RKL Cap Sideways,,52,,57,Closed,62,31,10302.7927271229,7540.0
1303,Kong #1303,Ooh,Gold,Shirt And Tie,Brown,,,33,,62,Closed,33,44,10510.290175155324,2881.0
1304,Kong #1304,Regular,Yellow,Shaolin Vest,Pink,Purple Bandana,,58,,59,Angry,68,57,10290.954149490424,8061.0
1305,Kong #1305,Scream,Yellow,White Tee,Black,Blonde Bun,3D Glasses,27,,47,Angry,63,49,10342.65973265481,6000.0
1306,Kong #1306,Scream,Cyan,Biker Jacket,Pink,Winter Hat,,74,,57,Angry,56,24,10406.025181073044,4275.0
1307,Kong #1307,Full Beard,Pink,Biker Jacket,Brown,Winter Hat,,39,,57,Angry Wink,77,44,10406.820080062505,4256.0
1308,Kong #1308,Missing Teeth,Grey,Dress,White Noise,,,59,,55,Sad,48,43,10263.186148206541,9160.0
1309,Kong #1309,Regular,Grey,,Brown,,,26,,67,Wide,66,35,10318.0002459859,6933.0
1310,Kong #1310,Ooh,Pink,Striped Tee,Black,,,46,,47,Regular,65,97,13518.486124304804,78.0
1311,Kong #1311,Regular,Yellow,White Tee,Brown,,,44,,25,Angry Wink,53,24,10389.197581755743,4639.0
1312,Kong #1312,Drool,Cyan,Trippy Tee,Grey,,,49,,17,Regular,28,29,10705.07782568696,1546.0
1313,Kong #1313,Drool,Cyan,White Tee,Brown,Cap Forward,,38,,41,Regular,36,35,10285.318148227061,8296.0
1314,Kong #1314,Regular,Dark Blue,Trippy Tee,Grey,RKL Cap Sideways,,39,,42,Wide,67,44,10274.737859384988,8713.0
1315,Kong #1315,Gold Saber Toothed,Purple,Hawaii Shirt,White Noise,Purple Bandana,,65,,16,Regular,55,41,10717.447116685908,1492.0
1316,Kong #1316,Gold Saber Toothed,Pink,,Red,Blonde Bun,,53,,92,Bloodshot,67,34,11911.627346394724,258.0
1317,Kong #1317,Regular,Pink,Mamba Jersey,Zebra,Halo,,50,Gold Chain,69,Wide,34,67,11491.893240673953,528.0
1318,Kong #1318,Regular,Dark Blue,,Sky Blue,,3D Glasses,28,,70,Wide,36,71,10402.781765832007,4342.0
1319,Kong #1319,Ooh,Red,Striped Tee,Brown,Beanie,,67,,29,Wide,60,24,10403.339307227494,4332.0
1320,Kong #1320,Saber Toothed,Light Blue,Shaolin Vest,Red,Bowler,,62,,65,Wide,61,59,10304.460387515644,7458.0
1321,Kong #1321,Regular,Brown,Fusion Gi,White Noise,Ski Glasses,3D Glasses,33,,81,Closed,55,67,10619.288338890034,2026.0
1322,Kong #1322,Kiss,Cyan,Dego Tee Blooded,Brown,Cap Forward,,52,,40,Sad,63,57,10280.502613888506,8489.0
1323,Kong #1323,Kiss,Pink,Hawaii Shirt,Sky Blue,,,43,,43,Sad,36,87,10730.312041093148,1428.0
1324,Kong #1324,Drool,Pink,Hawaii Shirt,Grey,RKL Cap Sideways,,42,,48,Angry,82,58,10586.660730258736,2229.0
1325,Kong #1325,Gold Smirk,Yellow,Dress,White Noise,Beanie,3D Glasses,24,,52,Wide,28,23,10544.721502129056,2537.0
1326,Kong #1326,Regular,Pink,Cyan Jersey,White Noise,,,38,,55,Bloodshot,30,51,10265.999624109352,9056.0
1327,Kong #1327,Shows Teeth,Light Grey,,Green,Ski Glasses,Vibe Glasses,47,,76,Wide,49,54,10379.80553588304,4886.0
1328,Kong #1328,Missing Teeth,Dark Blue,Trippy Tee,Green,Tophat,Red Shades,71,,54,Regular,19,33,10600.037582178107,2147.0
1329,Kong #1329,Gold Smirk,Cyan,Monk Robe,Brown,Beanie,3D Glasses,65,,43,Wide,56,18,10584.856913501304,2242.0
1330,Kong #1330,Gold Smirk,Cyan,Trippy Tee,Black,RKL Cap Forward,,37,,58,Sad,41,67,10317.92542861225,6939.0
1331,Kong #1331,Gold Smirk,Red,Cyan Jersey,Black,Cap Forward,,52,,60,Regular,44,55,10256.324456199496,9379.0
1332,Kong #1332,Regular,Light Blue,White Tee,Sky Blue,,,39,,11,Regular,66,28,11162.796567445326,797.0
1333,Kong #1333,Scream,Brown,Cheetah Dego Tee,Brown,Bowler,,77,,64,Regular,53,63,10408.375331012172,4237.0
1334,Kong #1334,Regular,Brown,Shirt And Tie,Sky Blue,,,36,,38,Wide,31,39,10260.818085243109,9237.0
1335,Kong #1335,Gold Smirk,Purple,Cyan Jersey,Black,Chopsticks Bun,,33,,46,Regular,44,38,10303.142272027486,7523.0
1336,Kong #1336,Gold Smirk,Brown,Navy Suit,Black,,,53,,58,Wide Scar,69,36,10306.577522656884,7368.0
1337,Kong #1337,Full Beard,Red,,Brown,Blonde Bun,,65,,26,Bloodshot,58,55,10332.94181647434,6339.0
1338,Kong #1338,Scream,Pink,,Brown,Green Beret,,55,,47,Regular,60,29,10280.532819242122,8488.0
1339,Kong #1339,Saber Toothed,Light Blue,,Grey,,,50,,53,Wide Scar,53,44,10200.562903003933,9997.0
1340,Kong #1340,Missing Teeth,Brown,White Tee,Green,RKL Cap Sideways,,62,,60,Sad,63,18,10527.522480330697,2705.0
1341,Kong #1341,Shows Teeth,Purple,Fusion Gi,Sky Blue,,,55,,37,Closed,50,62,10280.927426465985,8477.0
1342,Kong #1342,Cigar,Gold,,Brown,Beanie,,32,,82,Sad,41,52,10852.534645290381,1093.0
1343,Kong #1343,Shows Teeth,Yellow,Cheetah Dego Tee,Brown,Green Beret,Blue Shades,72,,35,Bloodshot,38,41,10367.954856061066,5189.0
1344,Kong #1344,Scream,Light Blue,RKL Tee,White Noise,,,44,,52,Bloodshot,68,53,10283.550783883233,8377.0
1345,Kong #1345,Regular,Yellow,Red Kimono,Red,Tophat,Blue Shades,72,,28,Regular,45,53,10421.439140953795,4011.0
1346,Kong #1346,Full Beard,Gold,White Tee,Grey,Purple Bandana,3D Glasses,56,,37,Bloodshot,70,21,10774.543797664071,1268.0
1347,Kong #1347,Regular,Pink,Fusion Gi,Green,Beanie,Vibe Glasses,79,,61,Closed,36,37,10473.847337211744,3301.0
1348,Kong #1348,Scream,Brown,,Red,RKL Cap Forward,,45,,54,Wide,75,26,10403.697835204497,4324.0
1349,Kong #1349,Full Beard,Yellow,Cyan Jersey,Red,,Red Shades,62,,58,Closed,70,28,10409.51836412301,4213.0
1350,Kong #1350,Regular,Light Blue,Striped Tee,Brown,,,95,,32,Regular,49,59,13543.373449868097,76.0
1351,Kong #1351,Drool,Light Blue,Biker Jacket,Pink,Winter Hat,,47,,62,Wide,58,41,10276.903615183619,8624.0
1352,Kong #1352,Ooh,Gold,Cyan Jersey,Red,,3D Glasses,38,,49,Wide Scar,36,47,10490.26150967936,3104.0
1353,Kong #1353,Kiss,Grey,Dego Tee Blooded,Green,Beanie,Red Shades,56,,70,Regular,70,52,10371.431966548113,5096.0
1354,Kong #1354,Kiss,Pink,Dego Tee Blooded,Grey,,Vibe Glasses,23,,95,Closed,80,42,13925.606769311278,43.0
1355,Kong #1355,Tongue Out,Yellow,Shaolin Vest,Sky Blue,,,86,,52,Regular,68,50,10888.118084164767,1053.0
1356,Kong #1356,Saber Toothed,Cyan,White Tee,Brown,,,76,,67,Wide,51,27,10423.636505228018,3975.0
1357,Kong #1357,Shows Teeth,Purple,,Red,Purple Bandana,,31,,65,Closed,64,42,10299.046973238594,7693.0
1358,Kong #1358,Saber Toothed,Yellow,Dress,Black,,,48,,31,Closed Scar,62,34,10311.499975077553,7168.0
1359,Kong #1359,Regular,Dark Blue,Dego Tee Blooded,Green,King Band,,44,,59,Regular,31,63,10295.58250666575,7859.0
1360,Kong #1360,Ooh,Brown,Shaolin Vest,Red,Red Bandana,,19,,68,Wide Scar,73,71,10637.556359321312,1926.0
1361,Kong #1361,Scream,Grey,Fusion Gi,Black,King Band,,69,,28,Angry Scar,23,55,10515.346449087241,2822.0
1362,Kong #1362,Regular,Dark Blue,,Green,King Band,,45,,50,Closed Scar,57,52,10258.844896378556,9306.0
1363,Kong #1363,Scream,Brown,White Tee,Sky Blue,Beanie,,60,,23,Angry Scar,39,62,10389.54089667866,4629.0
1364,Kong #1364,Scream,Brown,Lab Coat,Red,,,47,,38,Angry Scar,58,67,10317.529462379704,6949.0
1365,Kong #1365,Regular,Grey,White Tee,White Noise,Russian Cap,Red Shades,70,,72,Wide Scar,63,54,10404.684009817633,4301.0
1366,Kong #1366,Missing Teeth,Red,Striped Tee,Pink,,,33,,35,Closed,56,68,10309.553170685402,7243.0
1367,Kong #1367,Saber Toothed,Yellow,,Black,Russian Cap,,47,,52,Regular,26,59,10294.323141937874,7910.0
1368,Kong #1368,Regular,Light Grey,Biker Jacket,Sky Blue,,Vibe Glasses,37,,47,Regular,60,60,10258.184742950345,9330.0
1369,Kong #1369,Gold Smirk,Gold,Cheetah Dego Tee,Grey,RKL Cap Forward,,46,,72,Closed,43,41,10551.137104843527,2474.0
1370,Kong #1370,Regular,Dark Blue,Biker Jacket,Red,,,34,,50,Angry Wink,39,65,10267.763393269166,8991.0
1371,Kong #1371,Full Beard,Dark Blue,Hawaii Shirt,Grey,Purple Bandana,,11,,46,Bloodshot,56,60,11139.052943093691,813.0
1372,Kong #1372,Regular,Pink,Green Kimono,Sky Blue,,Vibe Glasses,61,,54,Angry,54,43,10301.698301996108,7575.0
1373,Kong #1373,Shows Teeth,Brown,Cheetah Dego Tee,Red,Bowler,,57,,58,Closed Scar,39,40,10281.257202375882,8460.0
1374,Kong #1374,Shows Teeth,Gold,Lab Coat,Brown,Bowler,Blue Shades,12,,74,Angry,65,76,11190.858699918363,777.0
1375,Kong #1375,Gold Saber Toothed,Light Blue,Trippy Tee,Brown,,Red Shades,50,,42,Regular,57,67,10288.616376169328,8159.0
1376,Kong #1376,Gold Saber Toothed,Purple,,Green,,,61,,46,Sad,20,54,10463.997861409987,3431.0
1377,Kong #1377,Tongue Out,Pink,Shaolin Vest,Green,Bowler,,63,,50,Wide Scar,85,65,10707.95795925398,1530.0
1378,Kong #1378,Regular,Red,Dego Tee Blooded,Grey,Blonde Bun,3D Glasses,58,,100,Closed,55,37,11671.464318717899,387.0
1379,Kong #1379,Gold Smirk,Cyan,White Tee,Red,King Band,,40,,56,Wide,29,21,10513.2011331088,2846.0
1380,Kong #1380,Ooh,Dark Blue,White Tee,Green,Ski Glasses,,44,,62,Angry Scar,48,57,10292.495721850617,8000.0
1381,Kong #1381,Gold Scream,Yellow,Red Kimono,Brown,Blonde Bun,Gem Earring,53,,65,Regular,40,18,10601.926705885739,2135.0
1382,Kong #1382,Missing Teeth,Light Blue,,White Noise,,,53,,37,Bloodshot,55,68,10277.230160776224,8608.0
1383,Kong #1383,Missing Teeth,Grey,Shirt And Tie,Red,Purple Bandana,,45,,17,Angry,51,39,10629.997484879072,1972.0
1384,Kong #1384,Gold Smirk,Brown,Striped Tee,Pink,,Vibe Glasses,52,,43,Wide,52,47,10247.63806527195,9601.0
1385,Kong #1385,Ooh,Purple,Yellow Suit,Brown,,,60,,67,Angry,82,37,10646.137530940734,1877.0
1386,Kong #1386,Regular,Pink,Hawaii Shirt,Grey,Purple Bandana,,14,,67,Closed,61,41,10642.078267431712,1901.0
1387,Kong #1387,Gold Scream,Light Grey,,Grey,,,76,,64,Angry,52,41,10367.926408405425,5190.0
1388,Kong #1388,Gold Scream,Pink,Dego Tee Blooded,White Noise,,Vibe Glasses,62,,21,Wide Scar,10,51,11100.335625169462,835.0
1389,Kong #1389,Scream,Grey,Hawaii Shirt,Sky Blue,Bowler,,57,,67,Wide Scar,34,57,10303.111918542349,7527.0
1390,Kong #1390,Saber Toothed,Red,Hawaii Shirt,Black,Russian Cap,Gem Earring,25,,45,Angry Wink,30,63,10481.737496158186,3189.0
1391,Kong #1391,Tongue Out,Yellow,Shirt And Tie,Black,Beanie,,69,,55,Regular,57,94,12256.316552604221,170.0
1392,Kong #1392,Full Beard,Purple,Biker Jacket,Grey,Red Bandana,,46,,71,Wide Scar,48,60,10329.503322683082,6489.0
1393,Kong #1393,Drool,Grey,Shaolin Vest,Grey,Winter Hat,,60,,32,Regular,38,31,10328.591916567462,6515.0
1394,Kong #1394,Bubble Gum,Brown,Mamba Jersey,Gold,Mamba Band,,55,,66,Regular,34,25,11299.517512302578,667.0
1395,Kong #1395,Shows Teeth,Pink,Biker Jacket,Sky Blue,Ski Glasses,Red Shades,43,,58,Wide,31,18,10545.50773368089,2529.0
1396,Kong #1396,Drool,Grey,,Black,Ski Glasses,Blue Shades,40,,31,Wide,59,18,10535.886813389341,2621.0
1397,Kong #1397,Regular,Pink,Green Kimono,Pink,Blonde Bun,,38,,62,Wide Scar,37,98,13612.770521124708,61.0
1398,Kong #1398,Kiss,Pink,,Brown,,,47,,39,Angry Wink,80,87,10956.377408510747,961.0
1399,Kong #1399,Gold Scream,Purple,,White Noise,,,48,,47,Regular,58,44,10228.783380492398,9888.0
1400,Kong #1400,Saber Toothed,Brown,,Sky Blue,Winter Hat,,42,,33,Sad,47,71,10309.236913061248,7264.0
1401,Kong #1401,Regular,Yellow,Navy Suit,Black,RKL Cap Forward,Broken Glasses,50,,8,Bloodshot,57,51,11692.424992322503,361.0
1402,Kong #1402,Tongue Out,Light Grey,,Black,King Band,,52,,39,Wide Scar,50,28,10308.984018235758,7268.0
1403,Kong #1403,Regular,Light Grey,Shaolin Vest,Green,Chopsticks Bun,,34,,49,Closed Scar,75,38,10422.975549127726,3989.0
1404,Kong #1404,Gold Saber Toothed,Cyan,Shirt And Tie,Black,Beanie,,31,,55,Regular,36,47,10277.58776628733,8598.0
1405,Kong #1405,Referee,Yellow,Biker Jacket,Brown,Cap Forward,,47,,44,Angry Wink,29,58,10349.218346401582,5783.0
1406,Kong #1406,Regular,Grey,Fusion Gi,Grey,Russian Cap,Vibe Glasses,23,,31,Angry Scar,79,44,10606.568958776676,2103.0
1407,Kong #1407,Gold Scream,Brown,Striped Tee,Black,Winter Hat,,50,,29,Closed,32,67,10386.499333895727,4710.0
1408,Kong #1408,Shows Teeth,Brown,Space Suit,Gold,Banana,Eye Patch,45,Gold Chain,27,Regular,54,44,11882.440777900845,271.0
1409,Kong #1409,Regular,Gold,Biker Jacket,Sky Blue,Bowler,Red Shades,55,,48,Regular,48,30,10504.907478002931,2940.0
1410,Kong #1410,Ooh,Brown,RKL Tee,Brown,Horse Jockey Hat,,50,,56,Sad,71,24,10419.35196471229,4046.0
1411,Kong #1411,Drool,Yellow,Green Kimono,Brown,,,63,,35,Regular,73,51,10378.678108528587,4920.0
1412,Kong #1412,Gold Smirk,Brown,Trippy Tee,Pink,,,66,,46,Regular,68,35,10293.660306336636,7948.0
1413,Kong #1413,Referee,Purple,Dego Tee Blooded,Black,,,36,,68,Bloodshot,49,58,10314.48898938295,7064.0
1414,Kong #1414,Kiss,Brown,White Tee,Brown,,,57,,62,Sad,44,31,10261.975206412431,9203.0
1415,Kong #1415,Gold Smirk,Grey,Dego Tee Blooded,Green,Russian Cap,,53,,39,Regular,54,16,10700.162217595183,1575.0
1416,Kong #1416,Regular,Grey,Navy Suit,Grey,,3D Glasses,67,,33,Angry,25,38,10417.745428752221,4073.0
